   16390 documenta-eccl-sibenic.xml
  129473 donat-mandel-sissiensis.xml
   21944 dragisic-j-ang.xml
   26949 dragisic-j-oratio.xml
    8588 draskovic-j-epist-1556.xml
    7069 draskovic-j-epist-1839-05-06.xml
    7963 draskovic-j-epist-1839-11-12.xml
    7465 draskovic-j-or.xml
    8948 dubrovnik-epist-1525-03-25.xml
    8862 dubrovnik-epist-1531-07-22.xml
   10019 dubrovnik-epist-1532-11-11.xml
    6576 dudes-m-ad-lect.xml
  206282 dudic-a-thucydid.xml
   72297 dumanic-m-synopsis.xml
   30531 feric-d-carnovalis.xml
   11312 feric-d-el-t.xml
  730783 feric-d-fab.xml
  359100 feric-d-periegesis.xml
 6143671 flacius-m-clavis-1.xml
 3381913 flacius-m-clavis-2.xml
   11995 frankapan-b-epist-1525-02-15.xml
   26223 frankapan-b-oratio-croatia.xml
   14961 frankapan-f-epist-1533-07-05.xml
   32016 frankapan-fran-krsto-elegia.xml
   10443 frankapan-krsto-epist-1525-08-09.xml
    8097 gaj-lj-epist-1833-02-14.xml
    7097 galac-d-epist-1845-10-06.xml
    8414 galopa-a-c.xml
  776245 getaldic-v-osmanides.xml
   10759 getaldic-v-ugolino.xml
  175539 getaldi-m-promo.xml
   15778 golub-i-poemata.xml
   41917 gondol-f-bapt.xml
    5971 gotius-i-epigramma.xml
   52953 gotius-i-panegyris.xml
   10158 gradic-s-epist-palmot.xml
    6682 gradic-s-hendec.xml
    6540 gradic-s-insula.xml
   27657 gradic-s-oratio.xml
   30238 gradic-s-palmottae-vita.xml
    8576 gradic-s-palmotta.xml
   13662 gradic-s-vener.xml
    8630 grad-senj-epist-1531-07-17.xml
   13929 grangya-p-epist.xml
  176572 grbic-m-aristea.xml
  163699 grisogono-f-speculum.xml
   10048 hektor-p-carm.xml
   11611 hektor-p-nn-inscr.xml
   13100 hrank-d-bracia.xml
   17713 ian-pan-diomed.xml
  508609 ian-pan-epigr-eleg.xml
    9070 ian-pan-epist-gal-1462.xml
   12817 ian-pan-epist-gal-1465.xml
    9980 ian-pan-epist-matth.xml
   39905 ian-pan-epist.xml
   13934 ian-pan-oratio.xml
   17166 jelacic-l-valedictoria.xml
   14352 juric-s-praefatio-viris.xml
   19534 juric-s-praefatio.xml
   15012 jurjevic-j-epist-1418-06-01.xml
   32739 kalic-a-adventu.xml
    9874 kasic-b-instit-epist.xml
  123832 katancic-mp-fructus.xml
  759873 kiton-i-dir-meth.xml
   30972 kordic-m-funere-lazzari.xml
   12568 kotruljevic-b-navig.xml
   11176 kravar-m-oratio.xml
  176389 krcelic-b-ann-add.xml
 2088911 krcelic-b-ann.xml
   64385 krcelic-b-epist-1735.xml
   10559 krizanic-j-davorija.xml
    7120 krsava-j-epigram.xml
    5568 krsava-p-arcus.xml
   10198 kruzic-orlovic-epist-1525-04-19.xml
   12624 kruzic-p-epist-1525-10-05.xml
    9509 kruzic-p-epist-1526-01-30a.xml
    8647 kruzic-p-epist-1526-01-30b.xml
   12964 kruzic-p-epist-1526-01-30.xml
   16503 kruzic-p-epist-1532-08-28.xml
   12887 kruzic-p-epist-1532-09-22.xml
   12401 kruzic-petar-epist-1525-10-05.xml
 2545618 kunic-r-epigr.xml
    8744 kunic-r-hor-paraphrasis.xml
   60939 kunic-r-hymnus-cererem.xml
    9148 kunic-r-ilias-argum.xml
   39233 kunic-r-ilias-elegia.xml
 1770278 kunic-r-ilias-libri.xml
   75734 kunic-r-ilias-operis.xml
   21295 kunic-r-tasso.xml
    9792 lazea-p-carm.xml
   88454 levakov-r-epist.xml
   11274 lipavic-eleg.xml
   11571 lucius-i-epist.xml
   35988 lukarevic-i-partheniados-1.xml
   11263 madijev-m-dgrip.xml
    6580 makarelic-j-epigr.xml
    6797 mart-hier-epitaph-lep.xml
    6667 mart-hier-epitaph-luc.xml
